leaf_area,perimeter,aspect_ratio,extent,equivalent_diameter,mean_R,mean_G,mean_B,mean_H,mean_S,mean_V,std_G,contrast,energy,homogeneity,correlation,entropy,weight_gram
63237.0,1524.9259660243988,1.7777777777777777,0.5221710265556877,283.753148159483,106.35742431823869,114.93205841881411,58.531742556917685,33.465927570678005,130.41457655741806,115.5504440830623,20.839272197653298,0.2948775049587546,0.5430894686664779,0.9192473491034446,0.9369814943951095,4.319599264305937,29.0
49905.0,1451.6711336374283,2.1045454545454545,0.4899371686628706,252.0734406477769,112.03474995058312,111.85704684720301,77.05700731369836,28.342814785530738,92.5203004546353,114.51500296501285,29.13814054957311,0.27412872974270025,0.5477971210691787,0.9305322551509562,0.9483241673799168,4.532841942536606,20.0
43280.5,1261.4873685836792,2.6077348066298343,0.5066075943440397,234.74761791317545,97.98634788950679,99.24120247971557,56.11331935454463,29.600556112681193,119.54107028899627,101.01634150788585,20.982380394983192,0.24286635885566327,0.5554848143562663,0.9319930834555987,0.9312705420608178,4.3766774910641875,26.0
95662.0,1656.0142806768417,2.7074235807860263,0.6737709536554445,348.99948614354025,99.32335925349922,109.02729911871435,47.58865733540695,33.890492483151895,149.72337998963192,109.51627786417833,20.60565412885435,0.3512395928227159,0.4616388578778679,0.8959062162295774,0.9062751437804736,4.374042623375656,44.0
72570.0,1523.6711345911026,2.9326424870466323,0.6643292627107783,303.9720279259767,106.23788732586539,113.32763913713826,55.657788814451976,32.637145079204814,134.75309383143906,113.91163990121571,20.05131884558464,0.3430265157185205,0.4769557197581231,0.898592093321377,0.9184665605500162,4.35025581571693,45.0
41462.5,1187.4041085243225,2.7784431137724552,0.5350828515383027,229.7644328950451,101.09148662796231,104.07840011420957,59.13602836204435,30.738293518606643,118.79696868754164,105.41912534500808,22.36094402382031,0.2965883328590122,0.5274562412360312,0.9175304254915251,0.9261843385691234,4.386039455584325,24.0
40313.5,1153.026472210884,2.7023809523809526,0.5285491399202853,226.55847454174162,100.20257565370679,103.37359220448536,52.45379982371952,31.150670845166978,129.7219420233082,104.2409901087063,17.830095602376545,0.26300289981110936,0.5312634824802681,0.9167838064592259,0.9275945892089132,4.200281155259436,25.0
40852.5,1356.0315251350403,3.412903225806452,0.4982315994877736,228.0680128849577,95.62150895202294,99.19287211740041,54.488951541000986,31.782548977083785,122.20718571531845,100.33456227860913,21.017921214017868,0.2782243402389484,0.5732515215346459,0.9312798100686712,0.9193906694606838,4.280560560210979,25.0
53986.5,1300.3157958984375,3.175757575757576,0.62441013185288,262.1788448403968,96.21256020951998,100.83101042105456,51.833611106023696,32.59553854325012,130.44838006629917,101.53773740407685,21.088608196684035,0.28701661328207095,0.503526283726322,0.9160868634684718,0.9171240459523269,4.303693860323726,27.0
61396.0,1425.3036035299301,1.9090909090909092,0.5491395656684913,279.5922300217945,93.11330723755215,94.90913191256303,47.793714460606644,30.139467452761803,134.64910839414296,96.31833631340712,19.86562585138681,0.20970200599352534,0.5559603423354585,0.9372588103232115,0.9336341656334213,4.319897008846845,32.0
